2025-11-22 18:09:30,473 | AEGIS.MAIN           | INFO     | --- INITIALIZING FORENSIC SUBSYSTEMS ---
2025-11-22 19:36:39,899 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1364.82). Sensors contradict Thermodynamics.
2025-11-22 19:36:40,900 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1893.63). Sensors contradict Thermodynamics.
2025-11-22 19:36:41,900 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1880.44). Sensors contradict Thermodynamics.
2025-11-22 19:36:42,901 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1991.51). Sensors contradict Thermodynamics.
2025-11-22 19:36:43,902 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2078.12). Sensors contradict Thermodynamics.
2025-11-22 19:36:44,903 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2038.86). Sensors contradict Thermodynamics.
2025-11-22 19:36:45,904 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2157.70). Sensors contradict Thermodynamics.
2025-11-22 19:36:46,904 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2258.60). Sensors contradict Thermodynamics.
2025-11-22 19:36:47,907 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2007.19). Sensors contradict Thermodynamics.
2025-11-22 19:36:48,907 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2052.60). Sensors contradict Thermodynamics.
2025-11-22 19:36:49,908 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1661.76). Sensors contradict Thermodynamics.
2025-11-22 19:36:50,908 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1493.48). Sensors contradict Thermodynamics.
2025-11-22 19:36:51,910 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1155.66). Sensors contradict Thermodynamics.
2025-11-22 19:36:52,911 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1024.38). Sensors contradict Thermodynamics.
2025-11-22 19:36:53,911 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (959.25). Sensors contradict Thermodynamics.
2025-11-22 19:36:54,911 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (798.46). Sensors contradict Thermodynamics.
2025-11-22 19:37:05,920 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (712.00). Sensors contradict Thermodynamics.
2025-11-22 19:37:06,920 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (728.77). Sensors contradict Thermodynamics.
2025-11-22 19:37:07,921 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (809.75). Sensors contradict Thermodynamics.
2025-11-22 19:37:08,922 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1086.33). Sensors contradict Thermodynamics.
2025-11-22 19:37:09,923 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1408.58). Sensors contradict Thermodynamics.
2025-11-22 19:37:10,924 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1285.53). Sensors contradict Thermodynamics.
2025-11-22 19:37:11,925 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1718.66). Sensors contradict Thermodynamics.
2025-11-22 19:37:12,925 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1647.04). Sensors contradict Thermodynamics.
2025-11-22 19:37:13,926 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2271.81). Sensors contradict Thermodynamics.
2025-11-22 19:37:14,927 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2224.84). Sensors contradict Thermodynamics.
2025-11-22 19:37:15,927 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2203.06). Sensors contradict Thermodynamics.
2025-11-22 19:37:16,928 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2254.34). Sensors contradict Thermodynamics.
2025-11-22 19:37:17,929 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2408.38). Sensors contradict Thermodynamics.
2025-11-22 19:37:18,930 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2077.67). Sensors contradict Thermodynamics.
2025-11-22 19:37:19,931 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1888.66). Sensors contradict Thermodynamics.
2025-11-22 19:37:20,932 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1788.38). Sensors contradict Thermodynamics.
2025-11-22 19:37:21,934 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1559.82). Sensors contradict Thermodynamics.
2025-11-22 19:37:22,933 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1392.39). Sensors contradict Thermodynamics.
2025-11-22 19:37:23,935 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1160.20). Sensors contradict Thermodynamics.
2025-11-22 19:37:24,936 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1011.68). Sensors contradict Thermodynamics.
2025-11-22 19:37:25,937 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (775.01). Sensors contradict Thermodynamics.
2025-11-22 19:37:26,937 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (610.74). Sensors contradict Thermodynamics.
2025-11-22 19:37:27,937 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (610.51). Sensors contradict Thermodynamics.
2025-11-22 19:37:28,939 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (396.26). Sensors contradict Thermodynamics.
2025-11-22 19:37:29,941 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (453.18). Sensors contradict Thermodynamics.
2025-11-22 19:37:30,940 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (244.46). Sensors contradict Thermodynamics.
2025-11-22 19:37:31,942 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (231.02). Sensors contradict Thermodynamics.
2025-11-22 19:37:32,942 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (350.65). Sensors contradict Thermodynamics.
2025-11-22 19:37:33,944 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (344.79). Sensors contradict Thermodynamics.
2025-11-22 19:37:34,944 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (448.35). Sensors contradict Thermodynamics.
2025-11-22 19:37:35,945 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (389.87). Sensors contradict Thermodynamics.
2025-11-22 19:37:36,945 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (511.71). Sensors contradict Thermodynamics.
2025-11-22 19:37:37,946 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (665.05). Sensors contradict Thermodynamics.
2025-11-22 19:37:38,947 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (666.56). Sensors contradict Thermodynamics.
2025-11-22 19:37:39,948 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (855.98). Sensors contradict Thermodynamics.
2025-11-22 19:37:40,947 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1035.39). Sensors contradict Thermodynamics.
2025-11-22 19:37:41,948 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1410.64). Sensors contradict Thermodynamics.
2025-11-22 19:37:42,948 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1445.38). Sensors contradict Thermodynamics.
2025-11-22 19:37:43,949 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1691.60). Sensors contradict Thermodynamics.
2025-11-22 19:37:44,950 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1908.07). Sensors contradict Thermodynamics.
2025-11-22 19:37:45,951 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2230.21). Sensors contradict Thermodynamics.
2025-11-22 19:37:46,952 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1922.39). Sensors contradict Thermodynamics.
2025-11-22 19:37:47,952 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2129.38). Sensors contradict Thermodynamics.
2025-11-22 19:37:48,954 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2366.20). Sensors contradict Thermodynamics.
2025-11-22 19:37:49,953 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1878.87). Sensors contradict Thermodynamics.
2025-11-22 19:37:50,954 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1948.84). Sensors contradict Thermodynamics.
2025-11-22 19:37:51,955 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1683.66). Sensors contradict Thermodynamics.
2025-11-22 19:37:52,956 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1625.01). Sensors contradict Thermodynamics.
2025-11-22 19:37:53,956 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1459.44). Sensors contradict Thermodynamics.
2025-11-22 19:37:54,958 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1373.26). Sensors contradict Thermodynamics.
2025-11-22 19:38:05,966 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (353.64). Sensors contradict Thermodynamics.
2025-11-22 19:38:06,966 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (361.21). Sensors contradict Thermodynamics.
2025-11-22 19:38:07,966 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (475.84). Sensors contradict Thermodynamics.
2025-11-22 19:38:08,967 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (559.27). Sensors contradict Thermodynamics.
2025-11-22 19:38:09,968 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (602.84). Sensors contradict Thermodynamics.
2025-11-22 19:38:10,969 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (872.21). Sensors contradict Thermodynamics.
2025-11-22 19:38:11,969 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (904.56). Sensors contradict Thermodynamics.
2025-11-22 19:38:12,970 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1154.39). Sensors contradict Thermodynamics.
2025-11-22 19:38:13,971 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1479.86). Sensors contradict Thermodynamics.
2025-11-22 19:38:14,972 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1917.89). Sensors contradict Thermodynamics.
2025-11-22 19:38:15,972 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2018.29). Sensors contradict Thermodynamics.
2025-11-22 19:38:16,974 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1835.29). Sensors contradict Thermodynamics.
2025-11-22 19:38:17,976 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2253.35). Sensors contradict Thermodynamics.
2025-11-22 19:38:18,977 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2281.23). Sensors contradict Thermodynamics.
2025-11-22 19:38:19,978 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2073.77). Sensors contradict Thermodynamics.
2025-11-22 19:38:20,977 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2116.70). Sensors contradict Thermodynamics.
2025-11-22 19:38:21,978 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2129.99). Sensors contradict Thermodynamics.
2025-11-22 19:38:22,979 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2095.88). Sensors contradict Thermodynamics.
2025-11-22 19:38:23,981 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1834.77). Sensors contradict Thermodynamics.
2025-11-22 19:38:24,981 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1677.18). Sensors contradict Thermodynamics.
2025-11-22 19:38:25,982 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1255.93). Sensors contradict Thermodynamics.
2025-11-22 19:38:26,983 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1268.75). Sensors contradict Thermodynamics.
2025-11-22 19:38:27,984 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (936.76). Sensors contradict Thermodynamics.
2025-11-22 19:38:28,984 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (741.66). Sensors contradict Thermodynamics.
2025-11-22 19:38:29,985 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (578.59). Sensors contradict Thermodynamics.
2025-11-22 19:38:30,987 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (419.71). Sensors contradict Thermodynamics.
2025-11-22 19:38:31,987 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (328.53). Sensors contradict Thermodynamics.
2025-11-22 19:38:32,988 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (269.21). Sensors contradict Thermodynamics.
2025-11-22 19:38:33,989 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (293.37). Sensors contradict Thermodynamics.
2025-11-22 19:38:34,990 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (301.93). Sensors contradict Thermodynamics.
2025-11-22 19:38:35,991 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (231.93). Sensors contradict Thermodynamics.
2025-11-22 19:38:36,992 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (403.20). Sensors contradict Thermodynamics.
2025-11-22 19:38:37,992 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (448.98). Sensors contradict Thermodynamics.
2025-11-22 19:38:38,993 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (335.90). Sensors contradict Thermodynamics.
2025-11-22 19:38:39,993 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (511.23). Sensors contradict Thermodynamics.
2025-11-22 19:38:40,994 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (776.52). Sensors contradict Thermodynamics.
2025-11-22 19:38:41,995 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (968.26). Sensors contradict Thermodynamics.
2025-11-22 19:38:42,996 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1155.60). Sensors contradict Thermodynamics.
2025-11-22 19:38:43,997 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1135.54). Sensors contradict Thermodynamics.
2025-11-22 19:38:44,999 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1232.43). Sensors contradict Thermodynamics.
2025-11-22 19:38:46,000 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1503.89). Sensors contradict Thermodynamics.
2025-11-22 19:38:47,001 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1901.13). Sensors contradict Thermodynamics.
2025-11-22 19:38:48,001 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1776.23). Sensors contradict Thermodynamics.
2025-11-22 19:38:49,001 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2319.66). Sensors contradict Thermodynamics.
2025-11-22 19:38:50,002 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2241.79). Sensors contradict Thermodynamics.
2025-11-22 19:38:51,002 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1988.90). Sensors contradict Thermodynamics.
2025-11-22 19:38:52,003 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2127.25). Sensors contradict Thermodynamics.
2025-11-22 19:38:53,004 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2254.47). Sensors contradict Thermodynamics.
2025-11-22 19:38:54,005 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1949.11). Sensors contradict Thermodynamics.
2025-11-22 19:38:55,007 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1921.24). Sensors contradict Thermodynamics.
2025-11-22 19:38:57,009 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (9.21). Sensors contradict Thermodynamics.
2025-11-22 19:38:58,010 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (12.12). Sensors contradict Thermodynamics.
2025-11-22 19:38:59,011 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (9.21). Sensors contradict Thermodynamics.
2025-11-22 19:39:06,017 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (362.19). Sensors contradict Thermodynamics.
2025-11-22 19:39:07,018 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (228.16). Sensors contradict Thermodynamics.
2025-11-22 19:39:08,018 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (431.86). Sensors contradict Thermodynamics.
2025-11-22 19:39:09,019 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (353.81). Sensors contradict Thermodynamics.
2025-11-22 19:39:10,020 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (478.86). Sensors contradict Thermodynamics.
2025-11-22 19:39:11,021 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (553.80). Sensors contradict Thermodynamics.
2025-11-22 19:39:12,022 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (645.99). Sensors contradict Thermodynamics.
2025-11-22 19:39:13,022 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (883.98). Sensors contradict Thermodynamics.
2025-11-22 19:39:14,023 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (947.20). Sensors contradict Thermodynamics.
2025-11-22 19:39:15,024 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1172.45). Sensors contradict Thermodynamics.
2025-11-22 19:39:16,025 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1440.47). Sensors contradict Thermodynamics.
2025-11-22 19:39:17,025 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1679.23). Sensors contradict Thermodynamics.
2025-11-22 19:39:18,026 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1914.70). Sensors contradict Thermodynamics.
2025-11-22 19:39:19,028 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1936.48). Sensors contradict Thermodynamics.
2025-11-22 19:39:20,027 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2001.82). Sensors contradict Thermodynamics.
2025-11-22 19:39:21,030 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2314.38). Sensors contradict Thermodynamics.
2025-11-22 19:39:22,030 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2042.81). Sensors contradict Thermodynamics.
2025-11-22 19:39:23,032 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2485.79). Sensors contradict Thermodynamics.
2025-11-22 19:39:24,032 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2202.09). Sensors contradict Thermodynamics.
2025-11-22 19:39:25,032 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2116.96). Sensors contradict Thermodynamics.
2025-11-22 19:39:26,034 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2013.56). Sensors contradict Thermodynamics.
2025-11-22 19:39:27,035 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1660.34). Sensors contradict Thermodynamics.
2025-11-22 19:39:28,036 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1392.16). Sensors contradict Thermodynamics.
2025-11-22 19:39:29,038 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1213.87). Sensors contradict Thermodynamics.
2025-11-22 19:39:30,039 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1163.99). Sensors contradict Thermodynamics.
2025-11-22 19:39:31,040 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (789.21). Sensors contradict Thermodynamics.
2025-11-22 19:39:32,041 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (786.34). Sensors contradict Thermodynamics.
2025-11-22 19:39:33,042 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (542.73). Sensors contradict Thermodynamics.
2025-11-22 19:39:34,042 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (378.01). Sensors contradict Thermodynamics.
2025-11-22 19:39:35,044 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (328.87). Sensors contradict Thermodynamics.
2025-11-22 19:39:36,044 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (306.70). Sensors contradict Thermodynamics.
2025-11-22 19:39:37,044 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (292.30). Sensors contradict Thermodynamics.
2025-11-22 19:39:38,045 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (242.38). Sensors contradict Thermodynamics.
2025-11-22 19:39:39,046 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (289.19). Sensors contradict Thermodynamics.
2025-11-22 19:39:40,047 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (401.92). Sensors contradict Thermodynamics.
2025-11-22 19:39:41,047 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (337.79). Sensors contradict Thermodynamics.
2025-11-22 19:39:42,048 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (536.58). Sensors contradict Thermodynamics.
2025-11-22 19:39:43,050 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (696.41). Sensors contradict Thermodynamics.
2025-11-22 19:39:44,050 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (825.39). Sensors contradict Thermodynamics.
2025-11-22 19:39:45,052 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (855.85). Sensors contradict Thermodynamics.
2025-11-22 19:39:46,053 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1234.21). Sensors contradict Thermodynamics.
2025-11-22 19:39:47,054 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1322.50). Sensors contradict Thermodynamics.
2025-11-22 19:39:48,055 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1506.96). Sensors contradict Thermodynamics.
2025-11-22 19:39:49,056 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1477.66). Sensors contradict Thermodynamics.
2025-11-22 19:39:50,056 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1781.86). Sensors contradict Thermodynamics.
2025-11-22 19:39:51,057 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1815.61). Sensors contradict Thermodynamics.
2025-11-22 19:39:52,059 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2088.00). Sensors contradict Thermodynamics.
2025-11-22 19:39:53,060 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1980.76). Sensors contradict Thermodynamics.
2025-11-22 19:39:54,060 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2422.63). Sensors contradict Thermodynamics.
2025-11-22 19:39:55,060 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1968.39). Sensors contradict Thermodynamics.
2025-11-22 19:39:57,063 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (16.66). Sensors contradict Thermodynamics.
2025-11-22 19:39:58,064 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (17.72). Sensors contradict Thermodynamics.
2025-11-22 19:39:59,064 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (13.97). Sensors contradict Thermodynamics.
2025-11-22 19:40:00,064 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (12.17). Sensors contradict Thermodynamics.
2025-11-22 19:40:01,066 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (10.76). Sensors contradict Thermodynamics.
2025-11-22 19:40:02,066 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (9.31). Sensors contradict Thermodynamics.
2025-11-22 19:40:03,068 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (8.92). Sensors contradict Thermodynamics.
2025-11-22 19:40:06,070 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (430.28). Sensors contradict Thermodynamics.
2025-11-22 19:40:07,071 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (322.33). Sensors contradict Thermodynamics.
2025-11-22 19:40:08,071 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (208.21). Sensors contradict Thermodynamics.
2025-11-22 19:40:09,072 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (305.47). Sensors contradict Thermodynamics.
2025-11-22 19:40:10,073 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (244.05). Sensors contradict Thermodynamics.
2025-11-22 19:40:11,074 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (306.21). Sensors contradict Thermodynamics.
2025-11-22 19:40:12,074 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (375.96). Sensors contradict Thermodynamics.
2025-11-22 19:40:13,076 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (517.10). Sensors contradict Thermodynamics.
